id;reference;variation_index;rhythm_type;melody;clef;alter;support_sound;height;tempo;bar;note_length;;
5332;4382;1;1;ed dB ed dB | BA AG BG GG;&;^F;g;0;0;0;1/8;;
5333;4383;1;1;ed dB ed dd | BA AG BG GG;&;^F;g;0;0;0;1/8;;
5334;4383;2;1;ed dB ed d!mark!B | BA AG BG GG;&;^F;g;0;0;0;1/8;;
5335;4384;1;1;EE/F/ AE EE/F/ GE | AD DE/F/ GE EE;&;;e/c;0;0;0;1/8;;
5336;4385;1;1;Gc cG GA BG | AA GE FG GG;&;_B;g;0;0;0;1/8;;
5337;4385;2;1;Gc !mark!c/G/G GA BG | AA GE FG GG;&;_B;g;0;0;0;1/8;;
5338;4385;1;1;Gc cG GB B/G/G | AA GE EF GG;&;_B;g;0;0;0;1/8;;
5339;4385;1;1;Gc cG AB GB | AA GE GG GG;&;_B;g;0;0;0;1/8;;
5340;4386;1;1;de dB cB GG | AD DD GG GG;&;^F;g;0;0;0;1/8;;
5341;4386;2;1;d!mark!d dB cB G!mark!A | !mark!B!mark!E DD !mark!AG GG;&;^F;g;0;0;0;1/8;;
5342;4386;1;1;dd/e/ dc dB AG | AE DD AG GG;&;^F;g;0;0;0;1/8;;
5343;4386;1;1;dd/e/ dc BG GG | BA FD AG GG;&;^F;g;0;0;0;1/8;;
5344;4386;1;1;dd de dB AG | BA A<f[d}> AG GG;&;^F;g;0;0;0;1/8;;
5345;4386;1;1;dd dc cA AG | AD AD AG GG;&;^F;g;0;0;0;1/8;;
5346;4386;1;1;dd dB BG GG | AD DD AG GG;&;^F;g;0;0;0;1/8;;
5347;4386;2;1;dd dB BG GG | !mark!B!mark!A !mark!A!mark!F AG GG;&;^F;g;0;0;0;1/8;;
5348;4387;1;1;AA cA AF F/E/E | Ed cB BA AA;&;^F ^C ^G;a;0;0;0;1/8;;
5349;4390;1;2;Ge Ge dc B HA2 | Ad Ad cB A HG2;&;;g;0;0;0;1/8;;
5350;4391;1;1;BB dB AA cA | GG BG FA cc;&;_B;c/f?;0;0;0;1/8;;
5351;4393;1;1;de dB c/B/A GG | AB A/G/F/D/ GG GG;&;^F;g;0;0;0;1/8;;
5352;4394;1;1;cA AA Bc dd | cG GG AB cc;&;;c;0;0;44290;1/8;;
5353;4395;1;1;de dB dB Bd | cA Ac dB Bd;&;;h/g;0;0;0;1/8;;
5354;4396;1;1;BB GG ee dd | BB GG cc AA;&;;a;0;0;0;1/8;;
5355;4397;1;1;BB dB AA cA | GG BG FA cc;&;_B;f;0;0;0;1/8;;
5356;4398;1;1;dB cA dB BB | BA AG BB BB;&;_B _E  _A  _D  _G;g;0;0;0;1/8;;
5357;4399;1;1;dB cA Bc dd | cB A<fb> GG GG;&;_B _E  _A  _D  _G;g;0;0;0;1/8;;
5358;4400;1;1;dB cA dB BB | BA AG GB dd;&;_B _E  _A  _D  _G;g;0;0;0;1/8;;
5359;4401;1;1;GB GB FA AA | DF DF GG GG;&;^F;g;0;0;0;1/8;;
5360;4404;1;1;FC CE DC bC | DC CE DC CC;&;_B _E  _A;c;0;0;0;1/8;;
5361;4405;1;1;GG cB AB/c/ dd | c/B/A BG FA GG;&;^F;g;0;0;0;1/8;;
5362;4406;1;1;GG BG BG dd | cA BG AA GG;&;_B _E;g;0;0;0;1/8;;
5363;4406;2;1;GG BG BG dd | !mark!c/A/!mark!B/c/ B!mark!B A!mark!F GG;&;_B _E;g;0;0;0;1/8;;
5364;4407;1;1;ed cB cA GG | AB cB dB GG;&;;g;0;0;0;1/8;;
5365;4407;2;1;ed cB cA GG | AB c!mark!B/c/ dB GG;&;;g;0;0;0;1/8;;
5366;4489;1;1;Gd AA AB/c/ dd | ed AB AF GG;&;^F;g;0;0;0;1/8;;
5367;4489;2;1;!mark!dd AA AB/c/ dd | !mark!d!mark!d/c/ !mark!B!mark!A !mark!BF GG;&;^F;g;0;0;0;1/8;;
5368;4490;1;1;Gd AA AB/c/ dd | ed AB AF GG;&;^F;g;0;0;0;1/8;;
5369;4490;2;1;!mark!dd AA AB/c/ dd | !mark!d!mark!d/c/ !mark!B!mark!A !mark!BF GG;&;^F;g;0;0;0;1/8;;
5370;4491;1;1;Gd AA AB/c/ dd | ed AB AF GG;&;^F;g;0;0;0;1/8;;
5371;4491;2;1;!mark!dd AA AB/c/ dd | !mark!d!mark!d/c/ !mark!B!mark!A !mark!BF GG;&;^F;g;0;0;0;1/8;;
5372;376;1;2/1;EE GG FE G HF2 | E/F/G GF GF EE;&;^F;e;0;0;0;1/8;;
5373;376;1;2/1;EE GG GF F HF2 | EE FE FE EE;&;^F;e;0;0;0;1/8;;
5374;377;1;2/1;EE GG FE G HF2 | E/F/G GF GF EE;&;^F;e;0;0;0;1/8;;
5375;377;1;2/1;EE GG GF F HF2 | EE FE FE EE;&;^F;e;0;0;0;1/8;;
5376;378;1;2/1;EE GG GF F HF2 | EE FE FE EE;&;^F;e;0;0;0;1/8;;
5377;4545;1;1;Gd AA AB/c/ dd | dc/B/ AA/c/ AF GG;&;^F;g;g�=f;0;0;1/8;;
5378;11;1;4;GA2 GA2 AG2 GA2 | BA2 GA2 AG2 GG2;&;;0;0;0;0;1/8;;
5379;11;2;4;GA2 GA2 AG2 GA2 | BA2 GA2 AG2 G!mark!D2;&;;0;0;0;0;1/8;;
5380;13;1;4;GA2 BA2 GG2 GA2 | BA2 BA2 GG2 GG2;&;;g;0;0;0;1/8;;
5381;16;1;1;AB BA BG GG | AB BA GG GG;&;^F;g;0;0;0;1/8;;
5382;16;2;1;AB BA BG GG | AB B!mark!G !mark!AG GG;&;^F;g;0;0;0;1/8;;
5383;18;1;1;AB BA BG GG | AB BA GG GG;&;^F;g;0;0;0;1/8;;
5384;18;2;1;AB BA BG GG | AB B!mark!G !mark!AG GG;&;^F;g;0;0;0;1/8;;
5385;21;1;1;BA cB BG GG | AF FF AG GG;&;^F;g;0;0;0;1/8;;
5386;21;2;1;BA cB BG G!mark!A | AF FF A!mark!A GG;&;^F;g;0;0;0;1/8;;
5387;22;1;1;BA cB BG GG | AF FF AG GG;&;^F;g;0;0;0;1/8;;
5388;22;2;1;BA cB BG G!mark!A | AF FF A!mark!A GG;&;^F;g;0;0;0;1/8;;
5389;30;1;1;Ac BA BA AA | Ac BA AG GG;&;;g;0;0;0;1/8;;
5390;33;1;1;GG GA cB GA | cB AG GG GG;&;^F;g;0;0;0;1/8;;
5391;34;1;1;GG GA cB GA | cB AG GG GG;&;^F;g;0;0;0;1/8;;
5392;35;1;1;GG GA cB GA | cB AG GG GG;&;^F;g;0;0;0;1/8;;
5393;36;1;1;GG GA cB GA | cB AG GG GG;&;^F;g;0;0;0;1/8;;
5394;37;1;1;GG GA cB GA | cB AG GG GG;&;^F;g;0;0;0;1/8;;
5395;38;1;1;GG GA cB GA | cB AG GG GG;&;^F;g;0;0;0;1/8;;
5396;39;1;1;GG BA cB AG | cB AG GG GG;&;^F;g;0;0;0;1/8;;
5397;40;1;1;GG BA cB AG | cB AG GG GG;&;^F;g;0;0;0;1/8;;
5398;42;1;1;GG GA cB GA | BG AG GG GG;&;^F;g;0;0;0;1/8;;
5399;42;2;1;GG GA cB GA | BG AG GG G!mark!D;&;^F;g;0;0;0;1/8;;
5400;43;1;1;GG GA cB GA | BG AG GG GG;&;^F;g;0;0;0;1/8;;
5401;43;2;1;GG GA cB GA | BG AG GG G!mark!D;&;^F;g;0;0;0;1/8;;
5402;44;1;1;GG GA cB GA | BG AG GG GG;&;^F;g;0;0;0;1/8;;
5403;44;2;1;GG GA cB GA | BG AG GG G!mark!D;&;^F;g;0;0;0;1/8;;
5404;45;1;1;GG GA cB GA | BG AG GG GG;&;^F;g;0;0;0;1/8;;
5405;45;2;1;GG GA cB GA | BG AG GG G!mark!D;&;^F;g;0;0;0;1/8;;
5406;46;1;1;GG GA cB GA | BG AG GG GG;&;^F;g;0;0;0;1/8;;
5407;46;2;1;GG GA cB GA | BG AG GG G!mark!D;&;^F;g;0;0;0;1/8;;
5408;47;1;1;GG GA cB GA | BG AG GG GG;&;^F;g;0;0;0;1/8;;
5409;47;2;1;GG GA cB GA | BG AG GG G!mark!D;&;^F;g;0;0;0;1/8;;
5410;48;1;1;GG GA cB GA | BG AG GG GG;&;^F;g;0;0;0;1/8;;
5411;48;2;1;GG GA cB GA | BG AG GG G!mark!D;&;^F;g;0;0;0;1/8;;
5412;49;1;1;GG GA cB GA | BG AG GG GG;&;^F;g;0;0;0;1/8;;
5413;49;2;1;GG GA cB GA | BG AG GG G!mark!D;&;^F;g;0;0;0;1/8;;
5414;4576;1;4;BB2 BA2 BB2 AG2 | BB2 BA2 AG2 GG2;&;^F;g;h1=e1;1/8=160;0;1/8;;
5415;4577;1;1;GA Bc Ac AG | _BA _BA GG GG;&;;g;0;0;0;1/8;;
5416;4577;1;1;GA BA cG GG | BG Ac AG GG;&;;g;0;0;0;1/8;;
5417;159;1;1;BB dd cc cA | dd AB GG GG;&;^F;g;0;0;0;1/8;;
5418;4579;1;1;Bc dd dB AB | dB AA GG GG;&;^F;g;0;0;0;1/8;;
5419;62;1;1;GG GB cB AB | BA AG GG GG;&;^F;g;0;0;0;1/8;;
5420;62;2;1;GG GB cB AB | BA AG GG G!mark!D;&;^F;g;0;0;0;1/8;;
5421;63;1;1;GG GB cB AB | BA AG GG GG;&;^F;g;0;0;0;1/8;;
5422;63;2;1;GG GB cB AB | BA AG GG G!mark!D;&;^F;g;0;0;0;1/8;;
5423;67;1;1/2;GG AB cB BA | cB BA GG G HG2;&;^F;g;0;0;0;1/8;;
5424;67;2;1/2;GG AB cB BA | c!mark!G BA GG G H!mark!D2;&;^F;g;0;0;0;1/8;;
5425;68;1;1/2;GG AB cB BA | cB BA GG G HG2;&;^F;g;0;0;0;1/8;;
5426;68;2;1/2;GG AB cB BA | c!mark!G BA GG G H!mark!D2;&;^F;g;0;0;0;1/8;;
5427;69;1;1/2;GG AB cB BA | cB BA GG G HG2;&;^F;g;0;0;0;1/8;;
5428;69;2;1/2;GG AB cB BA | c!mark!G BA GG G H!mark!D2;&;^F;g;0;0;0;1/8;;
5429;70;1;1/2;GG AB cB BA | cB BA GG G HG2;&;^F;g;0;0;0;1/8;;
5430;70;2;1/2;GG AB cB BA | c!mark!G BA GG G H!mark!D2;&;^F;g;0;0;0;1/8;;
5431;71;1;1/2;GG AB cB BA | cB BA GG G HG2;&;^F;g;0;0;0;1/8;;
5432;71;2;1/2;GG AB cB BA | c!mark!G BA GG G H!mark!D2;&;^F;g;0;0;0;1/8;;
5433;4344;1;1;dB BA AG GG | BA AG BA AA;&;^F;a/g;0;0;0;1/8;;
5434;4344;1;1;dB BA AG GG | BA AG GG BA;&;^F;a/g;0;0;0;1/8;;
5435;4344;1;1;dB BA AG GG | BA GB AA AA;&;^F;a/g;0;0;0;1/8;;
5436;4345;1;1;dB BA AG GG | BA AG BA AA;&;^F;a/g;0;0;0;1/8;;
5437;4345;1;1;dB BA AG GG | BA AG GG BA;&;^F;a/g;0;0;0;1/8;;
5438;4345;1;1;dB BA AG GG | BA GB AA AA;&;^F;a/g;0;0;0;1/8;;
5439;4346;1;1;dB ce dc AA | ed cB AG GG;&;^F;g;0;0;0;1/8;;
5440;50;1;1;GG GA cB GA | BG AG GG GG;&;^F;g;0;0;0;1/8;;
5441;50;2;1;GG GA cB GA | BG AG GG G!mark!D;&;^F;g;0;0;0;1/8;;
5442;51;1;1;GG GA cB GA | BG AG GG GG;&;^F;g;0;0;0;1/8;;
5443;51;2;1;GG GA cB GA | BG AG GG G!mark!D;&;^F;g;0;0;0;1/8;;
5444;53;1;1;GG GB cB AB | BA AG GG GG;&;^F;g;0;0;0;1/8;;
5445;53;2;1;GG GB cB AB | BA AG GG G!mark!D;&;^F;g;0;0;0;1/8;;
5446;54;1;1;GG GB cB AB | BA AG GG GG;&;^F;g;0;0;0;1/8;;
5447;54;2;1;GG GB cB AB | BA AG GG G!mark!D;&;^F;g;0;0;0;1/8;;
5448;55;1;1;GG GB cB AB | BA AG GG GG;&;^F;g;0;0;0;1/8;;
5449;55;2;1;GG GB cB AB | BA AG GG G!mark!D;&;^F;g;0;0;0;1/8;;
5450;56;1;1;GG GB cB AB | BA AG GG GG;&;^F;g;0;0;0;1/8;;
5451;56;2;1;GG GB cB AB | BA AG GG G!mark!D;&;^F;g;0;0;0;1/8;;
5452;57;1;1;GG GB cB AB | BA AG GG GG;&;^F;g;0;0;0;1/8;;
5453;57;2;1;GG GB cB AB | BA AG GG G!mark!D;&;^F;g;0;0;0;1/8;;
5454;58;1;1;GG GB cB AB | BA AG GG GG;&;^F;g;0;0;0;1/8;;
5455;58;2;1;GG GB cB AB | BA AG GG G!mark!D;&;^F;g;0;0;0;1/8;;
5456;59;1;1;GG GB cB AB | BA AG GG GG;&;^F;g;0;0;0;1/8;;
5457;59;2;1;GG GB cB AB | BA AG GG G!mark!D;&;^F;g;0;0;0;1/8;;
5458;60;1;1;GG GB cB AB | BA AG GG GG;&;^F;g;0;0;0;1/8;;
5459;60;2;1;GG GB cB AB | BA AG GG G!mark!D;&;^F;g;0;0;0;1/8;;
5460;61;1;1;GG GB cB AB | BA AG GG GG;&;^F;g;0;0;0;1/8;;
5461;61;2;1;GG GB cB AB | BA AG GG G!mark!D;&;^F;g;0;0;0;1/8;;
5462;4608;1;1;BB AA GG FA | Ac FA GG BB;&;^F;g;0;1/8=214;0;1/8;;
5463;4608;2;1;BB AA GG FA | Ac F!mark!F GG BB;&;^F;g;0;1/8=214;0;1/8;;
5464;4348;1;1;GA BB AA GG | GA BB GA GG;&;;g;0;0;24;1/8;;
5465;4349;1;5;DG B2 d2 | cB A2 c2 | BG G2 B2 AG G2 G2;&;^F;g;0;0;0;1/8;;
5466;4350;1;1;GB BG AF DD | Ac cA BB GG;&;^F;g;0;0;0;1/8;;
5467;4351;1;1;cc BG BB AA | cc BA AG GG;&;^F;g;0;0;0;1/8;;
5468;4352;1;1;BB/c/ dd ed BB | dc/B/ AA dB BB;&;^F;g/h;0;0;0;1/8;;
5469;4353;1;1;GB dd dc AA | dB cc cB GG;&;^F;g;0;0;0;1/8;;
5470;4354;1;6;E/E/ AA GF (EE) | E/E/ AA GF (EE);&;;e;0;0;0;1/8;;
5471;4355;1;6;D/D/ GG GG (FD) | D/E/ GF ED (DD);&;^F;d;0;0;0;1/8;;
5472;129;1;1;GG GA/B/ cc BA | BA BA GG GD;&;^F;g;0;0;0;1/8;;
5473;750;1;1;dB ed cA AF | dB B/c/A AG GB;&;^F;g;0;0;0;1/8;;
5474;750;2;1;dB ed cA A!mark!D | dB B/c/A AG GB;&;^F;g;0;0;0;1/8;;
5475;750;1;1;dB ed cA AF | dB AG GG GG;&;^F;g;0;0;0;1/8;;
5476;750;2;1;dB ed cA A!mark!D | dB AG GG GG;&;^F;g;0;0;0;1/8;;
5477;4310;1;1;dB ed cA AF | dB AG GG GG;&;^F;g;0;0;0;1/8;;
5478;4310;2;1;dB ed cA A!mark!D | dB AG GG GG;&;^F;g;0;0;0;1/8;;
5479;1978;1;1;AA dd cA AA | BG GG cA AA;&;_B;a;0;0;0;1/8;;
5480;1977;1;1;AA dd cA AA | BG GG cA AA;&;_B;a;0;0;0;1/8;;
5481;1976;1;1;AA dd cA AA | BG GG cA AA;&;_B;a;0;0;0;1/8;;
5482;1979;1;1;AA dd cA AA | BG GG cA AA;&;_B;a;0;0;0;1/8;;
5483;1980;1;1;AA dd cA AA | BG GG cA AA;&;_B;a;0;0;0;1/8;;
5484;1981;1;1;AA dd cA AA | BG GG cA AA;&;_B;a;0;0;0;1/8;;
5485;1982;1;1;AA dd cA AA | BG GG cA AA;&;_B;a;0;0;0;1/8;;
5486;1983;1;1;AA dd cA AA | BG GG cA AA;&;_B;a;0;0;0;1/8;;
5487;4607;1;1;BB GG DD AA | AA FF DD GG;&;^F;g;0;0;0;1/8;;
5488;4308;1;1;dB ed cA AF | dB B/c/A AG GB;&;^F;g;0;0;0;1/8;;
5489;4308;2;1;dB ed cA A!mark!D | dB B/c/A AG GB;&;^F;g;0;0;0;1/8;;
5490;749;1;1;dB ed cA AF | dB AG GG GG;&;^F;g;0;0;0;1/8;;
5491;749;2;1;dB ed cA A!mark!D | dB AG GG GG;&;^F;g;0;0;0;1/8;;
5492;749;1;1;dB ed cA AF | dB B/c/A AG GB;&;^F;g;0;0;0;1/8;;
5493;749;2;1;dB ed cA A!mark!D | dB B/c/A AG GB;&;^F;g;0;0;0;1/8;;
5494;747;1;1;dB ed cA AF | dB B/c/A AG GB;&;^F;g;0;0;0;1/8;;
5495;747;2;1;dB ed cA A!mark!D | dB B/c/A AG GB;&;^F;g;0;0;0;1/8;;
5496;747;1;1;dB ed cA AF | dB AG GG GG;&;^F;g;0;0;0;1/8;;
5497;747;2;1;dB ed cA A!mark!D | dB AG GG GG;&;^F;g;0;0;0;1/8;;
5498;4579;1;1;BB dB BA AB | dB AA AG GG;&;^F;g;0;0;0;1/8;;
5499;874;1;1;Bd dB dc AA | dc AA BG GG;&;^F;g;0;0;44288;1/8;;
5500;874;2;1;Bd dB dc !mark!BA | dc A!mark!B !mark!AG GG;&;^F;g;0;0;44288;1/8;;
5501;4455;1;1;BB dd AA AA | cc ed GG GG;&;^F;g;0;0;0;1/8;;
5502;4455;1;1;dd dd AA AA | dd ed GG GG;&;^F;g;0;0;0;1/8;;
5503;4456;1;1;GA BA cB BG | BA AF AG GG;&;^F;g;g�=c�;0;0;1/8;;
5504;4457;1;1;GA BA cB BG | BA AF AG GG;&;^F;g;g�=As;0;0;1/8;;
5505;4458;1;1;GA BA cB BG | BA AF AG GG;&;^F;g;g�=b;0;0;1/8;;
5506;4459;1;1;GA Bc BB/G/ GG | BB AA GG GG;&;^F;g;g�=cis�;0;0;1/8;;
5507;4459;2;1;GA Bc BB/G/ GG | BB A!mark!A/F/ GG G!mark!D;&;^F;g;g�=cis�;0;0;1/8;;
5508;4459;1;1;GG Ac BB GG | BB AA GG GG;&;^F;g;g�=cis�;0;0;1/8;;
5509;4460;1;1;GA Bc BB GG | BB AA GG GG;&;;g;g�=h;0;0;1/8;;
5510;4460;1;1;GA BB cB BG | BB AA GG GG;&;;g;g�=h;0;0;1/8;;
5511;4460;2;1;GA BB cB BG | BB AA GG G!mark!D;&;;g;g�=h;0;0;1/8;;
5512;4460;1;1;BA cB BG GG | BB AA BA GG;&;;g;g�=h;0;0;1/8;;
5513;4461;1;1/2;GG Ac BB GG | BB AA GG G HG2;&;;g;g�=h;1/4=88;44289;1/8;;
5514;4461;1;1/2;GA Bc BB GG | BB AA GG G HG2;&;;g;g�=h;1/4=88;44289;1/8;;
5515;4461;2;1/2;GA Bc BB GG | BB AA GG G H!mark!D2;&;;g;g�=h;1/4=88;44289;1/8;;
5516;4462;1;1;GA Bc BB GG | BB AA GG GG;&;;g;g�=es�;0;0;1/8;;
5517;4462;2;1;!mark!A!mark!B Bc BB GG | BB AA !mark!AG G!mark!D;&;;g;g�=es�;0;0;1/8;;
5518;4465;1;1;BB Bd cB AA | AA Ac BA GG;&;;g;g�=g;0;0;1/8;;
5519;4467;1;1A;BB Bd cB AA | AA Ac BA GG;&;;g;g�=a;0;0;1/8;;
5520;1985;1;1;AA dd cA AA | BG GG cA AA;&;_B;a;0;0;0;1/8;;
5521;1984;1;1;AA dd cA AA | BG GG cA AA;&;_B;a;0;0;0;1/8;;
5522;1975;1;1;AA dd cA AA | BG GG cA AA;&;_B;a;0;0;0;1/8;;
5523;1535;1;1;FF AA cB GG | cc BG GF FF;&;_B;f;0;0;0;1/8;;
5524;1515;1;1;dd BG GF FF | ec cA cB BB;&;_B _E;h,g;0;0;0;1/8;;
5525;1515;2;1;d!mark!c BG GF !mark!GF | ec cA !mark!d!mark!c BB;&;_B _E;h,g;0;0;0;1/8;;
5526;1515;1;1;dd BG AG FF | ec cA cB BB;&;_B _E;h,g;0;0;0;1/8;;
5527;1515;2;1;d!mark!c BG !mark!B!mark!B !mark!BF | ec cA !mark!d!mark!c BB;&;_B _E;h,g;0;0;0;1/8;;
5528;4358;1;1;AB cB ed Bc | ed cB cA AA;&;;a;0;0;0;1/8;;
5529;3995;1;1;EC EE DB, DE | FF ED CE CD;&;;c;0;0;0;1/8;;
5530;3995;2;1;EC EE DB, DE | FF ED CE C!mark!C;&;;c;0;0;0;1/8;;
5531;4452;1;1;dB Be cA Ac | AF FA dB Bc;&;^F ^C ^G;h;0;0;0;1/8;;
5532;4453;1;1;dB BG cA AF | GF AF GG GB;&;^F;g;0;1/4=108;0;1/8;;
5533;4453;2;1;dB BG cA AF | GF AF GG G!mark!G;&;^F;g;0;1/4=108;0;1/8;;
5534;4454;1;1;GE AG FD DA | GE FF EC CE;&;;c;0;0;0;1/8;;
5535;4454;2;1;GE AG FD DA | GE FF EC C!mark!C;&;;c;0;0;0;1/8;;
5536;4408;1;1;CE GG AG GE | GF DF FE EE;&;;c;0;1/8=160;0;1/8;;
5537;4408;2;1;CE GG AG !mark!G/F/E | GF DF FE EE;&;;c;0;1/8=160;0;1/8;;
5538;4409;1;1;CE GG GD DF | AG GE EC CC;&;;c;0;0;0;1/8;;
5539;4410;1;1;AA GE AA DF | GE FG GG EE;&;_B;e;0;0;0;1/8;;
5540;4411;1;1;FF DC DB BC | FE ED FF FF;&;^F ^C;f;0;0;0;1/8;;
5541;4411;2;1;FF DC !mark!CB BC | FE !mark!F!mark!E FF FF;&;^F ^C;f;0;0;0;1/8;;
5542;4412;1;1;GB GB AG AB | GB GB AG GG;&;^F;g;0;0;0;1/8;;
5543;4413;1;1;GB GB AG AB | AB GB AG GG;&;^F;g;0;0;0;1/8;;
5544;4414;1;1;AF CC FE DD | GG EC FF FF;&;_B;f;0;0;0;1/8;;
5545;4415;1;1;GA BA dB AA | dB AF GG AA;&;_B _E;g/a?;0;0;0;1/8;;
5546;4416;1;1;cc GG AA BB | AF GE FF FF;&;_B;f;0;0;0;1/8;;
5547;4417;1;1;cc dd cA BB | AF GE FF FF;&;_B;f;0;0;0;1/8;;
5548;4418;1;1;de dB cA AA | BG GG AB cc;&;;c/g?;0;0;0;1/8;;
5549;4419;1;1;GG FG ED CC | FF EF GG GG;&;_B _E  _A;g/c;0;0;0;1/8;;
5550;4420;1;1;AA Ac dG Gc | dc BG AA AA;&;;a;0;0;0;1/8;;
5551;4421;1;1;de/d/ cA/c/ dB AG | de/d/ BA/B/ cA AG;&;^F;g/a;0;0;0;1/8;;
5552;4421;2;1;de/d/ cA/c/ dB AG | de/d/ BA/B/ cA A!mark!A;&;^F;g/a;0;0;0;1/8;;
5553;4422;1;1;BA BG dc dA | Bc AG AB GG;&;_B _E;g;0;0;0;1/8;;
5554;4423;1;1;GG BB dd BB | dB BA GG GG;&;^F;g;0;0;0;1/8;;
5555;4424;1;1;cA AE AG GE | FF Ac BA AA;&;;a;0;0;0;1/8;;
5556;4425;1;1;GB GB AG AB | AB GB AG GG;&;^F;g;0;0;0;1/8;;
5557;4426;1;1;BG Ad/c/ BG GB | AD Ac BG GG;&;^F;g;0;0;0;1/8;;
5558;4427;1;1;dd cA BG GG | cc cB dd dd;&;_B;d/g?;0;0;0;1/8;;
5559;4428;1;1;cc Gc AG FE | BB FA AG GG;&;_B _E  _A;g/e;0;0;0;1/8;;
5560;4450;1;1;FF EG DD CC | DD EC DD CC;&;;c;0;0;0;1/8;;
5561;4451;1;1;Ad dd dB cc | BB AA AA AA;&;;a;0;0;0;1/8;;
5562;4429;1;1;GG/A/ BB GG/A/ BB | cB AG/A/ BA/B/ AG;&;_B;g;0;0;0;1/8;;
5563;4430;1;1;cB AG FA AA | BA DE EE EE;&;_B _E  _A;e;0;0;0;1/8;;
5564;4431;1;1;cB AG FA AA | BA DE EE EE;&;_B _E  _A;e;0;0;0;1/8;;
5565;4432;1;1;GB GB AG AB | AB GB AG GG;&;;0;0;0;0;1/8;;
5566;4434;1;1;dd BA AG GF | ee cA dB BB;&;_B _E;h;0;0;0;1/8;;
5567;4434;2;1;d!mark!B BA AG G!mark!G | e!mark!c cA d!mark!d BB;&;_B _E;h;0;0;0;1/8;;
5568;4435;1;1;dd BA AG GF | ee cA dB BB;&;_B _E;h;0;0;0;1/8;;
5569;4435;2;1;d!mark!B BA AG G!mark!G | e!mark!c cA d!mark!d BB;&;_B _E;h;0;0;0;1/8;;
5570;4436;1;1;dd BA AG GF | ee cA dB BB;&;_B _E;h;0;0;0;1/8;;
5571;4436;2;1;d!mark!B BA AG G!mark!G | e!mark!c cA d!mark!d BB;&;_B _E;h;0;0;0;1/8;;
5572;4437;1;1;dd BA AG GF | ee cA dB BB;&;_B _E;h;0;0;0;1/8;;
5573;4437;2;1;d!mark!B BA AG G!mark!G | e!mark!c cA d!mark!d BB;&;_B _E;h;0;0;0;1/8;;
5574;4438;1;1;BB BA/G/ AA AF/G/ | AA AG/F/ GG GG;&;;g;0;0;0;1/8;;
5575;4440;1;1;BB cd cc BA | cc BB AA AA;&;;a;0;0;0;1/8;;
5576;4440;1;1;cB cd cC BG | cc BB AA AA;&;;a;0;0;0;1/8;;
5577;4442;1;1;GD DF ED DE | FD DF ED DD;&;;d;0;0;0;1/8;;
5578;4442;1;1;GD DF ED DF | ED CE ED DD;&;;d;0;0;0;1/8;;
5579;4443;1;1;EF GG EF GG | AA AG EF EE;&;;e;0;0;0;1/8;;
5580;4444;1;1;AA AA cd cB | cA AA Bc/B/ AA;&;;a;0;0;0;1/8;;
5581;4444;1;1;AA AA cd cB | Bc/B/ AA Bc/B/ AA;&;;a;0;0;0;1/8;;
5582;4445;1;1;AA AA cd cB | cA AA Bc AA;&;;a;0;0;0;1/8;;
5583;4446;1;1;AA AA AA AA | FF FF FF FF;&;;f;0;0;0;1/8;;
5584;4447;1;1;ED GG GF DF | FE CE ED DD;&;^F ^C;d;0;0;0;1/8;;
5585;4448;1;1;EC EE FE DD | D<-2h> DD ED CC;&;;c;0;0;0;1/8;;
5586;4449;1;1;EG EG FE FG | FG EG FE EE;&;_B _E  _A;e;0;0;0;1/8;;
5587;4449;1;1;EG EG FE FG | EG EG FE EE;&;_B _E  _A;e;0;0;0;1/8;;
5588;4449;1;1;EG EG FE FG | FG EG FE FF;&;_B _E  _A;e;0;0;0;1/8;;
5589;4449;1;1;EG EG FE FG | FG EG <empty>E FF;&;_B _E  _A;e;0;0;0;1/8;;
5590;4449;1;1;EG FG FE FG | FG FG FE EE;&;_B _E  _A;e;0;0;0;1/8;;
5591;4449;1;1;EG FG FE FG | FG FG FE EE;&;_B _E  _A;e;0;0;0;1/8;;
5592;4356;1;1;EE GG BG AA | B/A/G EE GE EE;&;^F;e;0;0;0;1/8;;
5593;4357;1;1;dB dB dB BB | ed cB <empty>A AA;&;^F;a,g;0;0;0;1/8;;
5594;4359;1;1;AB cB ed Bc | ed cB cA AA;&;;a;0;0;0;1/8;;
5595;4361;1;1;dc BA GC GG | cB AG AA AA;&;_B;a/f;0;0;0;1/8;;
5596;4362;1;1;dd ec cB BA | cc dB BA dd;&;^F;g?;0;1/8=178;0;1/8;;
5597;4363;1;1;dd cA dd BB | BB AA GB dd;&;^F;g?;0;1/8=184;0;1/8;;
5598;4364;1;1;BA GF ED AA | AG FE DD GG;&;^F;g;0;1/8=196;0;1/8;;
5599;4366;1;1A;de dg ge dd | ed Ad dc BB;&;^F;h/g;0;0;0;1/8;;
5600;4367;1;1;AF EE/G/ AF E<[e>/<]g>/ | AF EE ED D<[d>/<]g>/;&;;c?;0;0;0;1/8;;
5601;4368;1;1;cB AF AF EE | FF BG AF FF;&;_B _E  _A  _D;e/f;0;0;0;1/8;;
5602;4368;1;1;cB AF AF EE | FF BG AF EE;&;_B _E  _A  _D;e/f;0;0;0;1/8;;
5603;4392;1;1;cc cd cA GG | cB AG cc cc;&;;c,g;0;0;0;1/8;;
